,Date,label,lon1,lon2,lat1,lat2
9655,2017-05-16,Fish,-104.7526953125,-95.371376953125,-7.160703125000012,-11.864960937500001
9656,2017-05-16,Gravel,-133.857744140625,-127.1266455078125,-4.183349609375,-10.85142578125
9657,2017-05-16,Fish,-153.028330078125,-145.21501953125,-6.372714843749989,-10.84556640625
9658,2017-05-16,Fish,51.00000000000003,59.52246093749997,-6.621083984375005,-10.81431640625
9659,2017-05-16,Sugar,-54.784716796875,-44.148291015625006,-1.0311230468750097,-10.795976562500002
9660,2017-05-16,Fish,41.41035156250001,55.64474609375,-4.161591796875001,-9.066113281249997
9661,2017-05-16,Fish,-81.636826171875,-76.352392578125,1.5037988281249994,-7.522207031250005
9662,2017-05-16,Sugar,-22.5,-14.685175781249995,-1.5465527343750125,-7.38254882812501
9663,2017-05-16,Sugar,-152.73485107421874,-148.965576171875,1.5681835937500068,-6.903017578124988
9664,2017-05-16,Sugar,-127.66933105468749,-118.00494140625,-1.2150390624999972,-6.4693359374999915
9665,2017-05-16,Fish,-97.437587890625,-90.452958984375,-0.10558593750000966,-5.987207031249994
9666,2017-05-16,Sugar,-73.87263671875,-68.9716796875,-1.2035156250000085,-5.704912109375002
9667,2017-05-16,Sugar,-148.5,-138.78202636718748,-1.1439648437500125,-5.409941406249999
9668,2017-05-16,Gravel,46.22677734375,50.46210937499998,0.9850488281250023,-4.704238281249999
9669,2017-05-16,Sugar,-11.254550781250003,-2.456230468749993,1.6888671874999943,-2.287832031249991
9670,2017-05-16,Gravel,-59.93767578124999,-54.567392578124995,5.002841796875003,-2.2236523437499898
9671,2017-05-16,Sugar,-145.297080078125,-139.15571777343752,2.1273828125000023,-0.991455078125
9672,2017-05-16,Sugar,-106.2681591796875,-98.782724609375,3.0218359375000006,-0.6633984375000068
9673,2017-05-16,Fish,-32.79442382812502,-19.86475585937501,7.969189453124997,1.9721777343749949
9674,2017-05-16,Fish,-110.62642578125,-97.1692578125,8.544760742187506,3.49072265625
